permission_id,street,post_code,prim_add_obj_name
150826,Stacey Street London,WC2H 8DG,21
260232,West Hendon Broadway,NW9 7QP,"West Hendon Estate, Phases 3b and 3c"
254528,Boundary Road,SW19 2DE,123
149902,Buckingham Road,TW12 3LT,Buckingham Primary School
203988,STONECOT HILL,SM3 9HE,26
150643,Grangewood Street,E6 1EZ,1
206522,Lancelot Crescent,HA0 2AU,31
147799,Tilney Court,EC1V 9BQ,8-9
176708,VERDANT LANE,SE6 1LJ,208
181168,FIFE ROAD,KT1 1SF,55-59
153103,Sudbury Hill,HA1 3SB,1 to 5
173721,Willow Vale,W12 0PB,106
151633,Charlotte Street,W1T 4PY,93
152178,Eagle Road,HA0 4SH,21
150202,Alfred Road,W3 6LH,30
158068,Lincoln Road,N18 3HF,Lincoln House
172048,Portland Place,W1B 1QG,"Westcott House, 35"
150030,Clapham Park Road,SW4 7BX,88
157372,Denham Street,SE10 0RY,(former) 10
165376,Oakfield Road,CR0 2UA,18
149221,Ferndale Road,EN3 6DJ,79
200996,Richmond Road,E8 3NJ,127
150984,Whitehall Crescent,KT9 1NF,1
157470,Heath Road,CR7 8NE,12
154594,Strathmore Road,TW11 8UH,67-69
152975,Lamble Street,NW5,
152529,The Mall,W5 2PJ,16
194808,Invicta Road,SE3 7HE,Invicta Primary School
151121,Arnold Circus,E2 7JR,Shiplake House
152105,Ashley Road,N17 9LN,Lee Valley Technopark
174288,Crown Close,E3 2JQ,2
148144,Kingston Road,KT3 3SS,171-173
219448,Red Lion Street,TW9 1RW,22
164948,Bellegrove Road,DA16 3QS,121-123
155329,Cecil Road,E13 0LS,71
187768,NEW CROSS ROAD,SE14 5BA,128
244521,BEDFONT ROAD,TW14 8EF,BEDFONT TRADING ESTATE
151637,Heath Street,NW3 1DN,76
156649,Sandringham Road,E8 2HS,160-162
170148,The Meadow,BR7 6AA,6
182945,BERMONDSEY SQUARE,SE1 3UN,9
202128,LONDON ROAD,SM3 9BN,819
353048,Broughton Road,SW6 2LB,120
152176,Purves Road,NW10 5TG,140
152180,Burns Road,NW10 4DT,17
165554,Victoria Road,CR5 2NN,"The Victoria Club, 11"
162032,Greengate Street,E13 0AS,90
246116,Church Street,E15 3JR,51
148123,LEATHERHEAD ROAD,KT9 2HW,36-42
372252,Site south west junction of Glenworth Avenue,E14 3EB,
165588,Aldwych,WC2B 4RD,30
153074,Greenaway Gardens,NW3 7DJ,8
219588,Kew Road,TW9 2PN,133 - 135
173128,Great Titchfield Street,W1W 6RH,83
153068,Gray's Inn Road,WC1X 8DP,308
193948,Bury Street West,N9 9JJ,
273891,Bordergate,CR4 3JE,Land adj to No 12
148185,Lavender Hill,SW11 1JA,194
150646,Shoebury Road,E6 2AQ,48
149244,Hertford Road,EN3 6UE,828
150597,Orchard Road,BR1 2PS,42
158352,Market Place,KT1 1JT,2 (Druids Head)
183288,Cheyne Walk,SW3 5HN,31
151488,St Mark's Road,W10 6JG,69
151199,Brownlow Road,NW10 9QS,55
182933,DULWICH WOOD AVENUE,SE19 1HD,8
150982,Richmond Road,KT2 5BZ,143
171308,Aberdeen Road,NW10 1LS,1
152336,Shirland Mews,W9 3DY,4D
149389,Wentworth Street,E1 7TB,7
178088,St Johns Road,E17 4JN,256
150219,HAMPTON STREET,SE1 6SN,6-8
196768,Lordship Lane,N22 5JN,710
150119,Edgeley Road,SW4 6HB,94
177556,West Way Gardens,CR0 8RA,6
158148,Cavendish Road,CR0 3LB,Impex House 14
150963,Cedar Lawn Avenue,EN5 2LP,Land at 87
153047,Parker Street,WC2B 5PQ,40-42
353128,Percy Road,W12 9QA,16
201629,London Road,TW7 4DS,Grove House 551
158371,CRANES PARK,KT5 8AS,64
170088,Roehampton Vale,SW15 3PQ,The Pavillion Richard Evans Memorial Field
168233,The Greenway,UB10 8LS,7
154110,Barham Road,SW20 OET,46
334016,High Street,E11 2AA,47A
157030,Northcote Road,SW11 6PL,95
154889,Bedford Hill,SW12 9HW,"Flats 7, 8, 9 & 10 126"
163008,Benwell Road,N7 7BW,75
149473,York Road,SW11 3SJ,"Flat 3, 238-242"
151872,Mount Park Crescent,W5 2RN,1
156950,Geraldine road,SW18 2NT,36
153027,Finchley Road,NW3 6DT,299A
172488,Shaftesbury Avenue,W1D 6NG,82
170808,High Street,TW12,Land Rear Of 73-79
171168,Dyne Road,NW6 7XY,James Stewart House
211102,Wilmer Place,N16 0LW,Unit 20
149761,Lindfield Road,RM3 9BJ,27
150529,ELSWICK ROAD,SE13 7SR,44a
181988,Hatton Garden,EC1N 8EX,47
150509,Fairfield Road,CR0 5LH,24
180828,Coombe Park,KT2 7JB,Former Site of Summer Leas
171088,Salusbury Road,NW6 6NJ,45
184608,Villiers Road,NW2 5PU,"WILLESDEN WORKING MENS CLUB, 202"
148710,Bean Road,DA6 8HW,27
148713,Warwick Road,DA16 1SP,2
205171,Manor Way,NW9 6JD,27
232111,The Green,UB2 4FE,TRS Apartments
260345,Lombard Road,SW19 3TZ,5 & 7
353408,Goldhawk Road,W12 8HD,96
152999,Tottenham Court Road,W1T 7QZ,248-250
284588,Tavistock Road,UB7 7RQ,Padcroft Works
260270,Vartry Road,N15 6PR,21
164973,Foxley Lane,CR8 3HB,Land R/O 119-121a
242108,Hillingdon Road,UB10 0FY,Former RAF Uxbridge Town Centre Extension A (Triangle)
152343,Berwick Street,W1F 8RX,40
152557,High Road Leytonstone,E11 4PB,"Ground Floor Rear, 547-551"
158324,COOMBE END,KT2 7DQ,WOODCROFT
150912,Whitefriars Avenue,HA3 5RN,68
253145,THROWLEY WAY,SM1 4AF,17
206558,Cricklewood Broadway,NW2 3JR,"Flat 1, 71"
149627,Gosfield Street,W1W 6HD,16
152058,Goldington Crescent,NW1 1UA,17
149415,Kenton Lane,HA3 8RJ,296
150858,Ferguson Court,RM2 6PL,1 - 4
165550,Southville Close,TW14 8AN,127
215624,Burrage Road,SE18 1SB,208
197085,Penpoll Road,E8 1EX,Land adjacent to 2
197928,St Andrews Grove,N16 5NJ,37
198493,Northcote Road,SW11 6PL,119
173695,Ashburnham Grove,SE10 8UJ,59A
165510,Bellevue Road,SW17 7EG,8
183462,Barnehurst Avenue,DA8 3NF,Adj to 24
200108,Woburn Walk,WC1H 0JJ,1-7
158084,The Ridgeway,EN1 4HE,"Highdene, 10"
182991,junction with Victoria Way,SE7 7ST,Land north of Woolwich Road opposite
372223,Kingston Road,SW19 1LJ,163
186135,Binden Road,W12 9RJ,1
272508,Somerset Road,SW19 5JU,7
155430,Bowrons Avenue,HA0 4QR,84
152189,Talbort Close,CR4 1HT,Land at the corner of Commonside East and Windmill Road
170631,Springfield Gardens,RM14 3EP,48
148127,Cambridge Road,KT1 3LA,64-80
240728,The Drive,N11 2DY,Land to rear of 1-11
147973,Mayfield Gardens,W7 3RB,53
148111,Corringway,W5 3AA,24
210908,Frognal,NW3 6YD,41
202668,Wallington County Grammar School,SM6 7PH,CROYDON ROAD
196628,Eastern Road,N22 7DD,28
151732,College Road,HA1 1BQ,116
174668,Durham Row,E1,
272008,Seaforth Avenue,KT3 6JP,10
175008,Hurst Road,DA15 9AN,Land at 232
153036,Camden High Street,NW1 7JS,112-124
158372,Park Road,KT2 6AX,50
150441,Sussex Gardens,W2 2SF,1
156350,Beechcroft,BR7 5DB,Haddon
317139,Park Road,NW4 3PE,78
153276,High Street,TW12 1ND,53
148321,Allenby Road,UB1 2HT,448
188892,Lea Bridge Road,E10 7LD,r/o 312
159510,Llanover Road,HA9 7LT,66
151015,Belsize Park,NW3 4EE,42-45
148102,Purley Way,CR0 4XJ,294 - 330
187289,Battersea Square,SW11 3RA,"Ship House, 37"
158307,GREENWOOD PARK,KT2 7EA,17
257638,Lyonsdown Road,EN5 1JG,33
158119,Woodcroft,N21 3QP,Southern Part of Woodcroft Sports Ground
165390,Ballater Road,CR2 7HS,4
260300,High Road,N17 6SB,545
184095,Station Road,DA1 3QG,74
171632,Corben Mews,SW8 4TA,15
242348,High Street,HA6 1BL,56b
172068,Oxford Street,W1D 2EZ,89
148790,Hester Road,SW11 4AR,C85 & C86 Albion riverside Building 8
182228,Tottenham Court Road,W1T 2HA,69
155131,Anerley Road,SE19 2AS,63
150104,The Mall,W5 2PJ,16
244468,Belsize Road,NW6 4BT,254-256
255511,Regents Park Road,N3 3JG,114
256990,Cricklewood Lane,NW2 1HR,71
239863,Wakering Road,IG11 8PD,"Wigham House, 16 - 30"
209992,Great Eastern Street,EC2A 3JL,72
141779,Worsley Bridge Road,SE26 5HD,Dylon International Ltd.
146868,South Close,UB7 9LS,17
179908,NIGHTINGALE GROVE,SE13 6DZ,84
153044,Goodge Street,W1T 4NE,62-64
211035,Poole Street,N1 5EB,1
170002,Corben Mews,SW8 4TA,15
194908,Eve Road,N17 6YD,3
164950,Geere Road,E13 3PN,1
196928,The Drive,N11 2DY,Land to rear of 1-11
158076,Logan Road,EN3 5AA,"Ringwood Court, 2"
182028,Agar Grove,NW1 9UG,27
277778,Station Passage,E18 1JL,
171570,Goldhawk Road,W12 8EL,95
187508,Southwood  Road,SE9 3QS,100
187008,Harrow Road,W9 2HU,364
171208,St Johns Road,HA9 7JQ,28
156234,RUSHEY GREEN,SE6 4HQ,124 - 126
182088,Parkway,NW1 7AH,58
254948,Preston Road,SW20 0SS,16
151685,Tylney Road,BR1 2SH,Bickley And Widmore Working Mens Club
148438,Church Court,TW9 1JL,2
149503,Okehampton Road,NW10 3ED,4 Kings Parade
155073,East Barnet Road,EN4 8RE,118
210445,Clarence Road,E5 8JA,120 and 120A
169650,Battersea Park Road,SW11 4NB,"Park House, 140"
244308,Regent's Park Road,NW1 8BB,155
149773,Brookdale Avenue,RM14 2LT,r/o 57
219329,Lordship Road,N16 5HF,135 - 165
192350,Rosebery Avenue,E12 6PT,173
148311,Friary Road,W3 6AE,14
253481,Great Suffolk St,SE1 1PZ,"Unit 2a, Signal House, 137"
157256,Bowes Road,N13 4NP,102 - 118 And Rear Of 120 - 138 (Site 6D )
178928,St Martin's Lane,WC2N 4AA,77-78
150971,LINDAL ROAD,SE4 1EJ,Scrap metal yard
179688,Eversley Avenue,DA7 6RD,35
281740,Burghley Road,SW19 5HL,Land to Rear of Millfield
358173,Green Lane,SM4 6SG,177
152962,Lyme Terrace,NW1 0SN,10
150551,Warwick Road,CR5 2EF,Land adjoining 3
149851,Bedford Park,CR9 2ZL,"Exchange Court, 3"
353028,Wood Lane,W12 7RQ,54
151167,Stafford Place,SW1W 0QH,24
153282,Linden Road,TW12 2JB,22
173393,High Street North,E6 2HT,128-130
201635,London Road,TW7 4DS,Grove House 551
151800,Batoum Gardens,W6 7QB,37
197037,Kingsland Road,E8 4AA,408
152942,Leverton Street,NW5 2NX,65A
151669,High Street,BR4 0LP,9a
148282,Wandsworth Bridge Road,SW6 2UL,134
148702,Gayford Road,W12 9BY,Rear Of 63 - 65
150703,Heigham Road,E6 2JJ,61
196908,Rivulet Road,N17 7JT,71
173412,Hamlet Road,SE19 2AW,20
159348,Chandos Street,W1G 9JU,3
245008,Roman Road,E2 0QN,59-61
151004,Euston Road,NW1 3BH,338
204658,Bellevue Road,SW17 7EF,30
149788,High Street,NW10 4TE,201C
365722,Claremont Close,N1 1XX,Electricity Sub Station and surrounding land South West Corn
239016,ST JOHNS ROAD,TW7 6NL,UNIT 18
150939,Leeside Crescent,NW11 0DA,9
149893,Lavender Mews,TW12 1BU,4
149241,Lancaster Avenue,EN4 0ER,45
187333,Hervey Road,SE3 8BS,28
208188,BROWNHILL ROAD,SE6 2DJ,178
147820,BONFIELD ROAD,SE13 6BX,33
156273,Lingfield Crescent,SE9 2RW,"Mabel Crout Court, 20"
148156,Alverston Gardens,SE25 6LR,75
158122,Elmscott Gardens,N21 2BP,Rear Of 10-12
151956,GRENNELL ROAD,SM5 2QT,Greenshaw High School
182368,Kentish Town Road,NW5 2JT,259 - 263
176749,Broadway,W13 9BE,147
168932,IVANHOE ROAD,SE5 8DJ,56
180019,High Street,E11 2AJ,6-8
149394,New Crane Place,E1,"New Crane Wharf, 11"
189394,Russell Street,WC2B 5HZ,9
150114,Romford Road,E7 9HY,170A - 172
147273,BROCKLEY ROAD,SE4 2PJ,437-439
148880,London Road,SW16 4BZ,1432A
149767,North Street,RM1 1DU,191-193
201591,High Street,EN5 5SN,86
240212,Sydney Road,N10 2LP,24
208990,Brent Street,NW4 2HH,102
209011,Sevington Road,NW4 3SA,25
189157,Fairmount Road,SW2,Rear Of 2 To 14
150366,Holloway Road,N7 8DJ,201
343949,Kingston Road,SW19 1LJ,155-157
149763,Hornchurch Road,RM12 4SZ,135A
147746,Blantyre Street,SW10 0DT,15
151619,Loveridge Road,NW6 2DT,28
189428,Barchester Road,HA3 5HH,21
154574,Wood Lane,RM8 3NS,Land at 419
162988,Old Street,EC1 1XX,211D
149269,Town Road,N9 0HL,185
150917,Hampden Road,HA3 5PP,Land at 1
221008,Plato Place,SW6 4TU,"7, 10 and 72 - 74"
195348,Muswell Hill Road,N10 3JB,15
332403,Bounds Green Road,N11 2QH,2
165549,Chilvary Road,SW11 1HT,14
150927,Station Road,HA1 2DX,324-6
148375,Ruislip Road,UB6 9QD,11-12
174708,Commercial Road,E1,305-311
242228,Uxbridge Road,UB10 0LY,Transport House
173682,Becklow Road,W12 9HJ,84
152211,Station Road,HA1 2TY,Rear of 59
152551,Willow Street,E4 7EG,1D
199228,Bateman's Buildings,W1D 3EN,1-8
179583,Bolberry Rise,RM5 3DL,Open space/play area
204136,Rosslyn Mansions,HA8 0LL,5-5A
148389,SPRINGRICE ROAD,SE13 6HR,24
154536,PENROSE STREET,SE17 3EZ,208 TO 209
184093,Bridgen Road,DA5 1JF,Land to the rear of 18
201655,Whytecroft,TW5 9HH,13
152201,Lower Morden Lane,SM4 4SJ,The Old Library 150
170121,Trinity Crescent,SW17 7AG,29
149495,Craven Park Road,NW10 4AE,86
152362,STANSTEAD ROAD,SE23 1HQ,69
201001,Lower Clapton Road,E5 0NP,89
151688,Widmore Road,BR1 3AH,121
169937,Battersea PArk Road,SW11 5AP,"Harris Academy, 401"
170127,Foxley Hill Road,CR8 2HD,7
156449,West Hendon Broadway,NW9 7BN,105
169528,Main Road,TN16 3BD,228
155711,Adelaide Road,UB2 5PX,"4-8 Adeliade Mews, 16B"
151463,Ivory Squre,SW11,Spice Court
195328,Mitchley Road,N17 9HG,25
154302,Caldy Road,DA17 6JT,1
157328,Upper Richmond Road,SW15 2SP,116 & 118
168748,Coval Road,SW14 7RL,56
157651,Enmore Road,SE25 5NG,40
195408,Frobisher Road,N8 0QX,60
183968,Queens Road,SW14 8PH,41
148267,Bush Lane,EC4R 0AN,"Cannon Green Building, 27"
286759,Alie Street,E1,74
166568,CROYDON ROAD,SM6 7PH,Wallington County Grammar School
142075,Cranham Road,RM11 2AB,rear of 16-20
191288,Finchley Road,NW3 7BJ,543
155593,Well Road,NW3 1LH,14
220288,Crown Road,TW1 3EE,18
260227,Merton High Street,SW19 1DF,Land to rear of no. 15
254256,Nelson Street,E1 2DE,22-26
151351,Toulmin Street,SE1 1AF,Charles Dickens Primary School
162308,Essex Road,N1 8LY,166 - 168
204704,Acland Road,NW2 5AX,"Premier House, 17"
161689,Cochester Avenue,E12 5LE,56a
150150,Harry Day Mews,SE27 9AR,7
154295,PECKHAM HIGH STREET,SE15 5DT,28-30
200068,Kingsway,WC2B 6TD,65
149344,Theobald Road,E17 8JQ,45
219648,Hampton Road,TW11 0JE,38-42
148318,Auckland Hill,SE27 9QQ,102
149786,Brondesbury Park,NW6 7BS,Land next to Waverley Court
170188,Godwin Road,BR2 9LQ,Land Adjacent to 54
318512,Carnarvon Road,E18 2NT,17
158209,London Road,SW16 4BU,1460
150061,RYE LANE,SE15 5BY,62
259948,Runnymede,SW19 2PG,77
194813,Green Lanes,N16 9EJ,92
157917,Dudden Hill Lane,NW10 1BJ,"Hillside Cottage , 109A"
177408,Salusbury Road,NW6 6NH,77
150676,Redden  Court Road,RM3 0UL,93-95
151581,Warple Mews,W3 0RF,3
177576,Tadmor Street,W12 8AH,13
196248,Woodland Gardens,N10 3UA,50
176268,Newington Green,N16 9QH,"Alliance House, 44 - 45"
161770,Western Avenue,W3 0TA,628
155571,Streatley Place,NW3 1HP,6
151783,Brixton Road,SW9 6AQ,254
192284,Kent House Road,SE26 5LN,7
150960,Holden Road,N12 7EA,108
319023,Clapham Park Road,SW4 7DE,"158, 160 And 162"
153065,Regent's Park Road,NW1 8UR,113
151962,SUTTON COURT ROAD,SM1 4SZ,9
200724,Coldharbour Lane,SW9 8PL,374
191168,Bloomsbury Square,WC1A 2LP,6
157950,Brighton Road,CR5 2YQ,150
155579,Camden High Street,NW1 0NE,146
167408,SOUTHWOOD CLOSE,KT4 8QH,37
196668,Hermitage Road,N4 1NW,179
272000,Middleton Road,SM4 6RW,166
208978,Clapham Park Road,SW4 7DE,164
177944,Upper Town Road,UB6 9JE,5
173338,North End Road,SW6 1NF,328
239744,Whalebone Lane South,RM8 1BB,72
153734,New King's Road,SW6 4XG,"Sefton House, 243"
162168,Benjamin Street &,EC1M 5QL,1 & 2-5
174990,Powis Street,SE18 6HZ,51
165484,Croydon Road,BR3 3RA,129a
184508,Blackhorse Lane,E17 6AD,244
150435,Great Peter Street,SW1P 3LT,45
152411,Emanuel Avenue,W3 6JH,4
155557,St Pauls Way,E3,Linton & Printon House & Burdett Estate Community Centre
173415,Union Grove,SW8 2QJ,55
169912,Prince of Wales Drive,SW11 4EU,Caretaker Office Overstrand Mansions
148172,Brick Lane,HA7 1RE,Sylvia House
151313,"HOUSEMAN WAY, 30-51 HOUSEMAN WAY AND",SE5,LAND AT 1-12
149599,Tivoli Road,TW4 6AD,3
173729,Hook Road,KT9 1EW,401
179779,Broadway,W13 9BE,129a
318181,Broadway Parade,IG6 2JU,1
190608,Richmond Road,KT2 5PE,North Kingston Centre
156294,Parish Gate Drive,DA15 8TH,130
288282,CHISWICK HIGH ROAD,W4 5SA,WHEATSTONE HOUSE 650
186009,Twyford Abbey Road,NW10 7DD,300-302
240628,Crouch End Hill,N8 8DH,33-35
161771,Plough Lane,CR8 3QG,29
246130,Norwood Road,SE27,Rear Of 515 - 519
149990,Tamworth Road,CR0 1XX,"Jessop House, 100"
153096,Paines Lane,HA5 3BP,103
318506,High Street,IG6 2AF,61-63
215592,The Grove,HA7 4LD,Knoll House
152367,Lee High Road,SE13 5LD,5 Manor Park Parade
148642,Lawn Lane,SW8 1UA,Bannerman House
196648,Falkland Road,N8 0NP,"Parikiaki, 140"
177868,Marlings Park Avenue,BR7 6QN,35
165534,COOMBE RIDINGS,KT2 7JU,21
166048,BLENHEIM GARDENS,SM6 9PW,59
151261,MANDELA WAY,SE1 5SS,"FORMER SOUTHWARK CAR POUND, 25"
150648,Yorkton Street,E2 8NH,5-9
150308,High Street,E17 7DB,"Ground Floor, 83"
148813,Porchester Road,W2 6ET,66
154317,High Street,N8 7NU,78
195028,Tenterden Road,N17 8BW,92
150966,FARREN ROAD,SE23 2DZ,27
201665,Staines Road,TW14 8PA,643-651
172768,Walterton Road,W9 3PH,76
167428,RIDGE ROAD,SM3 9LY,Brookfield Primary School
260505,Dancer Road,SW6 4DU,13
149567,Warple Way,W3 0RG,Long Island House
186148,Collingbourne Road,W12 0JQ,50A
262168,Field End Road,HA4 9NB,262-270
329855,Roding Lane South,IG8 8EX,400
155869,Earlsfield Road,SW18 3DW,8
151147,Ordnance Hill,NW8 6PT,
150288,Wells Park Road,SE26 6RP,165
147884,Crockham Way,SE9,Land adjacent to 2
206512,Kilburn Lane,W10 4BB,"18, Regal Building, 75"
195968,Green Lanes,N4 1HE,Garage at rear 465
152622,Vyner Street,E2 9DQ,60
238771,Chadwell Heath Lane,RM6 4NP,66
242208,Church Road,UB3 2LW,136
202688,DEVONSHIRE ROAD,SM2 5HQ,11
153073,Royal College,NW1 9LU,253
221428,Galena Road,W6 0LT,36
148452,Beckenham Place Park,BR3 5BN,Two Elms
150294,Woodfield Road,W5 1SH,60
168408,Sheen Road,TW9 1UF,66
152911,Guilford Street,WC1N 1DF,82
158167,PUMP LANE,UB3 3NB,SILVERDALE HOUSE
149257,Aldermans Hill,N13 4YD,"Equitis House, 23"
175590,Beverley Gardens and Curtis Road,RM11 3PA,"14 rear of 6-12, and 36,38"
150024,Southcote Road,CR2 0EQ,7
209885,Station Road,NW4 3SN,112
195288,Frome Road,N22 6BP,20
216519,Woodland Road,SE19 1PA,Paxton Primary School
148468,Top Park,BR3 6RU,1
158728,TEST,BR1,1
168232,New End,NW3 1JD,29 (New End Nurses Home)
150175,Penhill Road,DA5 3EA,166
152219,Marsh Road,HA5 5NE,"221, formerly The George PH"
147339,Elgin Road,IG3 8LL,10
183453,BEDFONT ROAD,TW14 8EF,BEDFONT TRADING ESTATE
332346,Endymion Road,N4 1EE,4
179008,King Street,WC2E 8JD,34
184789,Neasden Lane,NW10 2UN,28
165648,Brook Mews North,W2 3BW,29-30
202768,Dorchester Road,KT4 8NW,23
148426,Ambleside Avenue,SW16 1QP,40
177933,Twyford Avenue,W3 9PZ,59
357927,Monmouth Street,WC2H 9DG,"St. Martins House, 65-75"
166148,CARSHALTON ROAD,SM1 4RL,114
153007,Guilford Street,WC1N 1DZ,20
221308,Clifton Walk,W6 0QE,1
180010,North End Road,W12 9PP,375
260327,London Road,CR4 2JD,215A
157928,DOCKHEAD ROAD,SE1 2BS,"THE ITALIAN BUILDING,  41-43"
173693,Parkgate Road,SW11 4NP,"Ransomes Dock Business Centre, 35-37"
196348,High Road,N22 8JR,320
161568,Sloane Street,SW1X 9AU,125-126
168588,Broad Street,TW11 8RF,2
255552,Edgwarebury Lane,HA8 8LW,48
151743,Bowling Green Lane,EC1R 0BD,20 Olive House
151269,HAMPTON STREET,SE17 3AN,"ELEPHANT AND CASTLE DAY NURSERY, 15"
148328,Old Oak Road,W3 7HN,21
211106,Oldhill Street,N16 6LD,23
150825,Chalk Farm Road,NW1 8AN,56
195148,Burgoyne Road,N4 1AA,47
161288,Colville Road,E17 6EL,30
208949,Streatham Hill,SW2,Wentworth House and 142-170
158296,PENRHYN ROAD,KT1 2EA,COUNTY HALL
184448,High Street,E17 7DB,109 - 113
157732,Davenant Street,E1 5AQ,4-6
160988,Northfield Avenue,W13 9SJ,222-224
211034,Sutton Place,E9 6EH,22
153046,Lady Margaret Road,NW5 2XT,
154298,Franklin Road,DA7 4QG,14
154304,Westwood Lane,DA16 2HH,142
206474,BRUNSWICK PARK,SE5 7RH,2
186188,Loftus Road,W12 7EN,54
150189,Neville Road,CR0 2DS,20 - 24
152989,Belmont Street,NW1 8HH,10-14
179777,Church Path,E11 2SS,I And K Brown
248646,St James's Road,CR0 2BZ,187-189
148009,Waverley Road,HA2 9RB,8a
179685,EAST DULWICH GROVE,SE22 8PS,LAND TO THE REAR OF 66
170089,Clapham Road,SW9 0PU,159
149024,SHORTS ROAD,SM5 2PB,St Marys RC Junior Schoo
151367,Piano Lane,N16 9AY,3
149400,Marsh Wall,E14,"Arrowhead Quay, East of 163"
253111,Lennard Road,CR0 2UL,"Lennard Lodge, 3"
150035,Tudor Road,E6 1DR,46
200645,Evering Road,E5 8AH,160
168950,Kirtling Street,SW8 5BP,Battersea Power Station
174268,St Leonards Road,NULL,145
152016,CATFORD HILL,SE6 4NU,23
161268,Whitney Road,E10 7HG,"Whitney House, 65"
157764,Woodville Road and High Street,CR7 8LF,
154210,High Road,N17 8EY,865
152394,Leopold Road,W5 3PB,10
150732,Hayes End Road,UB4 8EH,Srpingfield House
224048,Northwold Road,N16 7HR,10
195668,Cecile Park,N8 9AS,52
157335,London Road,CR0 2TA,20
176148,Benwell Road,N7 7BA,52
152493,Primrose Road,E10 5EE,"St. Josephs Church Hall, 38"
242048,High Street,HA4 7BD,47-49
152339,Montpelier Walk,SW7 1JH,44
200893,Lavender Walk,SW11 1JS,107
188768,Westbourne Park Road,W11 1EL,250
170005,Rainsford Way,RM12 4BL,72
150250,Palm Avenue,DA14 5JG,73
192231,Blackshaw Road,SW17 0QT,St James Wing St Georges Hospital
177550,Selsdon Park Road,CR2 8JE,Adj to 7
163448,Burnt Oak Broadway,HA8 5EP,87A
150493,Box Ridge Avenue,CR8 3AP,18
157840,EAST DULWICH ROAD,SE22 9AX,58-60
179668,Ribblesdale Road,SW16 6SF,11
189329,Trafalgar Road,SE10 9TZ,172
150438,Derby Street,W1J 7AB,5
245028,Bethnal Green Road,E2 0AH,386
148490,Highland Road,BR1 4AA,39a
205106,Leconfield Road,N5 2RX,23
208966,Higham Hill Road,E17 5RG,318
178148,Warley Close,E10 7LF,"Unit 9, Lea Park Trading Estate"
199948,Rochester Road,NW1 9JJ,46
240508,Westbury Avenue,N22 6BS,47
245354,Station Road Fronting Mowbray Road,EN5 1PR,The Old Stables Rear Of 35-37
174117,Ravenscourt Avenue,W6 0RF,3
212508,Eastern Road,RM1 3PJ,"Morland House, 12-16"
177568,Rainville Road,W6 9HA,
158355,THE TRIANGLE,KT1 3RT,WILLOW TREE 16
183832,Westmount Road,SE9 1XX,145
260247,Eastern Road,N2 9LB,35
149663,Oldbury Place,W1U 5PL,22
150217,Cromwell Road,SW7 4ES,112 A
152415,Denbigh Road,W13 8NH,34
260435,Wolverton Gardens,W6 7DY,1 - 3
206552,Englefield Road,N1 4JX,23-23a
163168,"Fonthill Mews,",N4 3TX,Mountview House -Also Known As 1 - 18
148224,St Olaves Road,E6 2PA,28
219488,Barking Road,E16 4HQ,101-103
200888,Corsham Street,N1 6DR,22-24
174949,Walden Street,E1 2AN,28
232635,High Road,N20 0PD,1201
254688,Bathgate Road,SW19 5PW,9
165229,Kendal Avenue,W3 0AF,Vision Industrial Park
159730,Mowbray Road,NW6 7QX,17D
150887,Wood Street,E17 3NT,247 - 253
273857,High Street Collier's Wood,SW19 2AB,30 & 30A
147845,High Street,CR0 1QE,79
154190,Newham Road,N22 5SS,3
239988,Green Lanes,N13 4XE,
201603,Chiswick High Road,W4 4PU,277-279
148121,The Broadway,UB6 9QA,80
158115,Glover Drive,N13 5NQ,6
152396,High Road,N15 4BN,332-334
148141,THE DRIVE,KT2 7NY,BEL HORIZON 8
158415,Woodcote Grove Road,CR5 2AL,Adj to 85
186074,Stowe Road,W12 8BW,32
204695,Pitfield Street,N1 6DA,41
169248,Valeswood Road,BR1 4RD,Downham Gardeners Guild
151207,PARKVIEW COURT,NW9 0PP,51-73 INC
189108,Cole Park Road,TW1 1HS,46A
275525,Abbott Road,E14 0PG,Aberfeldy Estate Phase 3
152666,Willow Lane,CR4 4NA,"Clock House & Connect House, 21-21A"
156228,ARKLOW ROAD,SE14 6EB,"Astra House, 23 - 25"
150289,Green Man Passage,W13 0TG,Serbian Orthodox Church
150330,Lea Bridge Road,E17 9DS,859-859A
256929,Chiltern View Road,UB8 2PA,R/O 77-78
260648,Lytton Road,EN5 5BY,"Ocean House, R/O 2-24"
165486,Den Road,BR2 0NH,16
157958,Upper Tooting Road,SW17 7TR,Rear of 39
154664,Kempton Road,E6 2LD,31
163328,Honeypot Lane,HA7 1BB,Stanmore Place
150544,LEWISHAM HILL,SE13 7EJ,8
198888,NORTH HYDE ROAD,B3 4NS,LAND ADJACENT TO 117
196388,Lancaster Road,N4 4PJ,47
148058,Beaconsfield Road,UB1 1DP,"Ealing, Hammersmith and West London College"
353208,Beaufort Mews,SW6 1PF,1
206564,QUEENS ROAD,SE15 2EZ,115
155536,Southcroft Road,SW16 6QU,330-336
148478,Pickhurst Lane,BR4 0HW,315
171408,Great Central Way,NW10 0JF,Land at the junction of Yeats Close and
148869,Tirlemont Road,CR2 6DS,9
178430,Lichfield Road,IG8 9SY,1
151188,Collingbourne Road,W12 0JQ,6
318500,Clements Road,IG1 1BA,2-4
150923,Hive Road,WD23 1JG,Hive Farm
